"ascendancy","fid"
214928,"99V2-FSH"
214932,"L28X-Q5L"
214933,"L5JR-RQM"
214934,"M324-LD1"
214935,"LZZ4-K4J"
214944,"LYH9-6HM"
214945,"LYX1-DB3"
214946,"L5GN-7SN"
214947,"G618-96K"
214950,"GS9Q-26W"
214951,"GLQJ-1L3"
214952,"GSQ3-7FB"
214954,"LZ4N-BT7"
214955,"GSZ4-2RM"
214956,"LC5K-GN2"
214957,"LHH3-SFL"
214958,"MY9W-PXX"
214959,"GK3S-966"
215044,"L653-SNY"
215045,"LK5J-9WV"
215046,"G3ST-ZZF"
215047,"L853-728"
215050,"GQG9-56J"
215052,"GZ2P-RF5"
215053,"GZ2P-TND"
215054,"L1D5-G2L"
215055,"GX8V-L8P"
215136,"GVMX-L18"
215137,"G2H1-6BX"
215138,"LVD5-X8N"
215140,"GSCR-3CR"
215141,"218G-SHK"
215142,"G34H-LYY"
215143,"G23M-9QM"
215152,"GGS2-D93"
215153,"GG57-6FZ"
215154,"GGZ4-261"
215155,"GGZH-8LH"
215168,"G9LD-BZC"
215169,"LY1N-6GR"
215170,"G65K-YWJ"
215171,"G65K-B7S"
215172,"LVSZ-J4J"
215173,"LHW3-MMV"
215174,"GLW9-QBT"
215175,"GLW9-LH5"
215180,"9SXZ-Q3C"
215181,"9SXZ-Q3V"
215232,"GHXQ-VQS"
215233,"GHXQ-NFQ"
215234,"GQ1N-7FH"
215235,"G9TX-JRL"
215424,"L64X-K9K"
215425,"G7Q9-9PK"
215426,"G88L-CLW"
215427,"LVTF-H5G"
215428,"G4MK-FMR"
215429,"LRG1-FB2"
215430,"GLW6-5BG"
215431,"GLWY-8CD"
215488,"G8C5-7DW"
215489,"M5YM-X3V"
215490,"94GV-M32"
215504,"GG9N-4K1"
215505,"GG9N-KWY"
215506,"L653-7Y1"
215507,"L653-7RG"
215508,"GLSN-9V8"
215509,"G8D1-C5P"
215510,"LYX3-VRY"
215511,"LKL6-YHL"
215512,"G69D-R12"
215513,"LV1P-XBD"
215514,"KD17-YN4"
215515,"KD15-NHZ"
215516,"LK6D-B84"
215517,"LK6D-B8B"
215532,"G4JR-DM3"
215533,"G4JR-L44"
215534,"L1VF-FD6"
215535,"L1VF-2L3"
215552,"GXTS-7FH"
215553,"GQPT-2X1"
215554,"LV9N-QGR"
215555,"LZDG-2VV"
215556,"9372-ZX8"
215557,"93Q8-ZB4"
215558,"GWD7-4HJ"
215559,"GWD7-M2L"
215568,"LLQJ-D4N"
215576,"G3FZ-FH6"
215577,"GLBH-FNR"
215578,"GDY1-N31"
215579,"GDY1-45Z"
215768,"K2YS-XTL"
215769,"LWFV-4JQ"
215770,"GWMF-W9K"
215771,"G6MZ-H7R"
215772,"GZ2P-RF5"
215773,"GZ2P-TND"
215774,"L1D5-G2L"
215775,"GX8V-L8P"
215792,"LZDH-K1M"
215793,"G8D1-BP8"
215794,"G77G-TT9"
215795,"G86M-LY7"
215800,"LBXV-V7M"
215801,"9KBH-HL5"
215802,"LZGK-LJV"
215803,"LV1R-992"
215804,"GG5Q-R11"
215805,"GG57-X6N"
215816,"LK6Z-6BK"
215817,"LCFL-6Q3"
215818,"GGZV-TPB"
215819,"GNCY-GBL"
215848,"G9FF-Z5R"
215849,"G9FF-Q17"
215850,"LY6F-DFL"
215851,"L4Y5-VQB"
215852,"L2RY-S4H"
215853,"L5FJ-XXQ"
215854,"LCF4-XKQ"
215855,"LB8B-HRY"
215904,"GFMW-MCT"
215905,"GFMW-QKR"
215940,"L6FQ-RC4"
215941,"LZNN-3D6"
215952,"99V2-FSH"
215956,"L28X-Q5L"
215957,"L5JR-RQM"
215958,"M324-LD1"
215959,"LZZ4-K4J"
215968,"LYH9-6HM"
215969,"LYX1-DB3"
215970,"L5GN-7SN"
215971,"G618-96K"
215974,"GS9Q-26W"
215975,"GLQJ-1L3"
215976,"GSQ3-7FB"
215978,"LZ4N-BT7"
215979,"GSZ4-2RM"
215980,"LC5K-GN2"
215981,"LHH3-SFL"
215982,"MY9W-PXX"
215983,"GK3S-966"
216324,"GQ57-HFQ"
216325,"GHNR-XFK"
216326,"G9BM-Q12"
216327,"GFTB-QXJ"
216328,"GHNR-XV7"
216329,"GHNR-V8H"
216330,"G61C-7K6"
216332,"GZ4B-LJR"
216333,"G48V-DFG"
216334,"GS6V-PVB"
216335,"L5TJ-GZK"
216336,"27DJ-1JF"
216337,"LWFJ-354"
216340,"MNCX-2KP"
216341,"MNCX-224"
216342,"GC9Z-4B7"
216343,"GC9Z-6YW"
216344,"L1YV-48Q"
216345,"M55X-1KX"
216346,"LTM9-F7T"
216347,"LTM9-NC7"
216350,"GVH6-MNX"
216351,"9V4F-HFM"
216392,"GC21-L33"
216393,"GGGL-2N4"
216394,"GJ6G-389"
216395,"GK3K-CFG"
216396,"GVXV-TLR"
216397,"GNTL-3M3"
216400,"LH2S-Q3W"
216401,"LH2S-QHX"
216402,"GL7Z-7X1"
216403,"9JWT-KVH"
216408,"G69D-R12"
216409,"LV1P-XBD"
216410,"G642-HVY"
216411,"G6YS-MRM"
216416,"LDZZ-793"
216417,"LTCQ-MR2"
216420,"G81X-QTZ"
216421,"98BJ-RW2"
216422,"LZDM-H34"
216423,"LZNJ-32Y"
216424,"GG5D-LQR"
216428,"LR56-2QH"
216429,"L195-7FN"
216430,"L51H-JMX"
216431,"GG5W-B36"
216544,"K4P1-52W"
216545,"LZ2Z-ZRN"
216552,"9MWT-Y9M"
216553,"LHDX-HHS"
216554,"GLGT-NC4"
216555,"GLGT-JZ9"
217092,"KNQB-48T"
217093,"KNQB-42P"
217096,"LTZK-Y6B"
217097,"GFJT-MNL"
217098,"GV4R-DLV"
217100,"MFCX-2C9"
217101,"GLG8-YL8"
217102,"MK6G-G9X"
217103,"LBH7-HZS"
217130,"G9PX-K8F"
217131,"G47Y-W1W"
217132,"GNHN-ZQ4"
217133,"LKYD-KKZ"
217134,"GDMX-W4W"
217135,"GDMX-FVG"
217150,"LBWX-SD1"
217151,"G22T-8SL"
217152,"LJ1P-5YV"
217153,"GXFC-GNZ"
217154,"KNX6-HBF"
217155,"KNXD-NNS"
217168,"93KC-VQ8"
217169,"LCYM-XJ5"
217170,"K4V1-1GJ"
217171,"GKVS-CZL"
217172,"GK3S-MV6"
217173,"GK3S-W2D"
217174,"GL5X-W6V"
217175,"LJNY-PR8"
217176,"LZFT-Q26"
217177,"9V3C-N49"
217178,"GDQP-V5W"
217179,"GDQP-RS6"
217180,"L5PZ-45N"
217181,"LRTR-3KY"
217182,"L581-HGB"
217183,"LBC7-TW1"
217248,"LY1F-NY5"
217249,"LB56-ZSC"
217250,"L1WB-T7N"
217251,"LH1J-RGW"
217252,"LC5Q-2CM"
217253,"GMNH-9VX"
217256,"LC5Q-2CM"
217257,"GMNH-9VX"
217264,"L8R6-L4P"
217265,"GGFT-4HY"
217266,"G49F-6C4"
217267,"G4MV-VD6"
217268,"G4GZ-KWK"
217269,"G62R-6WJ"
217272,"L8B4-78T"
217273,"9HQH-K7P"
217280,"K8KR-14P"
217281,"GM3X-29M"
217292,"GLW9-5SQ"
217293,"G263-3Z7"
217312,"GXCD-R7F"
217313,"L5BL-L6S"
217314,"LCC6-7J3"
217315,"GNHR-6BV"
217320,"GMNW-MYT"
217321,"9ZC9-J7B"
217322,"G81P-2FG"
217323,"LHGS-4XD"
217324,"LHK9-HQ5"
217325,"LCTF-NKJ"
217326,"GDM8-D5F"
217327,"GDM8-C1L"
217328,"GLSF-FKN"
217329,"LC5F-KQN"
217330,"KGY7-YB9"
217331,"G453-CQH"
217332,"LBSM-X87"
217333,"LB56-4GK"
217336,"L8R6-LMD"
217337,"G4MV-V1Q"
217338,"GH8Q-WVH"
217339,"2MRG-D8H"
217340,"LVXB-HVX"
217341,"MPV9-5SN"
217344,"LC3F-TV4"
217345,"GMJT-KL4"
217472,"KVLG-7P6"
217473,"KVLG-Q5X"
217476,"GZ8D-MT4"
217477,"L61T-36J"
217478,"G9SR-LWB"
217479,"G9Q7-FHF"
217480,"GZZM-YRZ"
217481,"GXWG-K3W"
217488,"LVT8-4L6"
217489,"LV96-7WJ"
217490,"M6SY-YPS"
217491,"GZGF-QFP"
217500,"MH4L-NP4"
217501,"MH4L-NGT"
217502,"G2T4-74F"
217503,"G2T4-N35"
217504,"GGMY-PMQ"
217536,"2CT1-XKM"
217537,"M1VS-1V5"
217538,"M1VS-9N6"
217540,"M2L6-3Q1"
217541,"LRXF-CXH"
217542,"LZKW-H6D"
217543,"9HLY-FQJ"
217552,"ML8S-ZKL"
217553,"GWH3-29C"
217554,"9SM8-HBW"
217555,"9SM8-447"
217556,"MFVV-1VC"
217557,"LBDW-WVM"
217600,"GSQR-VTY"
217601,"M72F-8Z3"
217602,"GKZQ-P19"
217603,"GSQR-6CZ"
217604,"LCST-H2V"
217605,"GWLQ-SBP"
217606,"LH45-DC8"
217607,"LZ38-RVM"
217624,"L585-N2V"
217625,"LTKG-61W"
217626,"LBPL-HZ5"
217627,"98F6-WM5"
217628,"LZPN-7M8"
217629,"LTY9-Q6T"
217630,"9MGJ-YDQ"
217631,"LVJG-BQ8"
217632,"GZY3-932"
217633,"LHVT-SST"
217660,"G6BF-446"
217661,"GHFT-NWB"
217662,"LKKM-H45"
217663,"LJ41-5B6"
217680,"GLSF-FKN"
217681,"LC5F-KQN"
217682,"KGY7-YB9"
217683,"G453-CQH"
217684,"LBSM-X87"
217685,"LB56-4GK"
217688,"L8R6-LMD"
217689,"G4MV-V1Q"
217690,"GH8Q-WVH"
217691,"2MRG-D8H"
217692,"LVXB-HVX"
217693,"MPV9-5SN"
217696,"LHG5-DQL"
217697,"L41G-Q45"
217702,"LCR4-NHB"
217703,"GG3G-GML"
217712,"LXQS-85R"
217713,"LZ6L-BLK"
217714,"G2ZN-1CN"
217715,"G2ZJ-JT9"
217716,"GJW6-ZM8"
217717,"GFR5-6TB"
217718,"L52Z-D59"
217719,"KJZ2-GQS"
217720,"L585-N2V"
217721,"LTKG-61W"
217722,"LBPL-HZ5"
217723,"98F6-WM5"
217724,"LZPN-7M8"
217725,"LTY9-Q6T"
217726,"9MGJ-YDQ"
217727,"LVJG-BQ8"
217784,"GDN1-H72"
217785,"GDN1-8ZT"
217786,"MWHG-7SQ"
217787,"G443-BPH"
217788,"MJ2S-MCZ"
217789,"LRGZ-PMG"
217856,"LKDG-VQ3"
217857,"GLH8-9JS"
217858,"LTWX-SX2"
217859,"LTWX-9VS"
217860,"9N79-14D"
217861,"GLQN-TDZ"
217862,"LCRD-LZS"
217863,"MNFX-H3N"
217888,"LTWZ-2FQ"
217904,"LR1C-B81"
217905,"LD39-D66"
217908,"G86M-RV2"
217909,"K295-MQY"
217910,"GKN5-T8D"
217911,"GKN5-PPQ"
217984,"LYH9-6HM"
217985,"LYX1-DB3"
217986,"L5GN-7SN"
217987,"G618-96K"
217990,"GS9Q-26W"
217991,"GLQJ-1L3"
217992,"GSQ3-7FB"
217994,"LZ4N-BT7"
217995,"GSZ4-2RM"
217996,"LC5K-GN2"
217997,"LHH3-SFL"
217998,"MY9W-PXX"
217999,"GK3S-966"
218016,"LTHG-TM9"
218017,"LTHG-PW2"
218030,"GKT9-3KV"
218031,"G6SN-12X"
218032,"LZGK-JMC"
218034,"G71V-DHN"
218036,"LC1D-HF6"
218037,"GXYP-3DW"
218038,"GVNB-XSZ"
218039,"L7DZ-T4L"
218048,"G3TQ-DT8"
218049,"LH1K-L22"
218050,"GQLQ-98R"
218051,"L5V9-365"
218052,"9CXG-8LS"
218053,"MCW4-DCW"
218054,"L5BY-M41"
218055,"4XNL-64P"
218064,"GQ8V-WVT"
218065,"GLSB-1YJ"
218066,"GLDH-5QP"
218067,"GLDC-ZMY"
218068,"G7R6-755"
218069,"G7R6-QL4"
218070,"G7RX-7S1"
218071,"G7RX-9RW"
218080,"G82P-G7K"
218081,"MTHQ-TVM"
218082,"GLNL-M1F"
218083,"LBW8-297"
218096,"LV9Y-6WG"
218097,"LJNR-B6K"
218148,"G9GS-KG6"
218149,"LYGC-B4F"
218150,"GHQQ-M3F"
218151,"LK4D-RF6"
218152,"GC7M-GS5"
218153,"L63D-VCJ"
218154,"LZXP-7BM"
218155,"L2Q1-Y6T"
218156,"GNVG-YVY"
218157,"GNVG-B5Q"
218158,"GJT2-HWR"
218159,"LC1B-7NV"
218170,"GLPM-BHS"
218171,"GLP9-ZG2"
218180,"G9GS-KG6"
218181,"LYGC-B4F"
218182,"GHQQ-M3F"
218183,"LK4D-RF6"
218184,"GC7M-GS5"
218185,"L63D-VCJ"
218186,"LZXP-7BM"
218187,"L2Q1-Y6T"
218188,"GNVG-YVY"
218189,"GNVG-B5Q"
218190,"GJT2-HWR"
218191,"LC1B-7NV"
218240,"LD5N-LFM"
218241,"LD5N-LJM"
218242,"GKG3-X7J"
218243,"L2MP-FHP"
218244,"MNCM-LTH"
218245,"9K8J-6GC"
218336,"9H8X-RHH"
218337,"L5Z2-MMX"
218412,"GWH8-VND"
218413,"GWH8-568"
218414,"GWH8-FZL"
218415,"GWH8-F8C"
218432,"MRH4-DTK"
218433,"L4S6-N55"
218434,"LZ6H-BJQ"
218435,"LZ6H-BVM"
218436,"MRS4-N1L"
218437,"9W4C-ZN3"
218438,"LBF5-CVG"
218439,"L8ZD-RL5"
218480,"LBJ3-M17"
218481,"LBJ3-8YT"
218488,"9X92-3G3"
218489,"9SWZ-QF1"
218492,"9MWS-DCS"
218494,"LC2Z-HTN"
218495,"LC2Z-CSM"
218496,"LWFH-JPM"
218497,"GG5G-ZNG"
218502,"MQ17-966"
218503,"GSKJ-XJK"
218504,"KCNS-QJ7"
218505,"GXP5-C8K"
218506,"9CZJ-3FY"
218507,"G6X3-HV3"
218544,"LZDH-K1M"
218545,"G8D1-BP8"
218546,"G77G-TT9"
218547,"G86M-LY7"
218552,"LBXV-V7M"
218553,"9KBH-HL5"
218554,"LZGK-LJV"
218555,"LV1R-992"
218556,"GG5Q-R11"
218557,"GG57-X6N"
218568,"LT4V-ZB7"
218569,"LT4V-6KM"
218576,"LTGQ-Z9H"
218577,"LBFL-FTW"
218578,"L679-7KB"
218579,"GZCR-P83"
218608,"GGVQ-4TM"
218609,"GGVS-83H"
218610,"GXBM-BKF"
218611,"L1QT-29D"
218612,"LCBK-XWD"
218613,"LZDR-4VV"
218614,"G7Q1-3W9"
218615,"G75L-G2J"
218616,"LCT7-P3N"
218617,"G88L-G4R"
218618,"9KMF-VCL"
218619,"9KMF-VCG"
218620,"LRRB-YG3"
218621,"G6C2-XWR"
218622,"K8H9-YWM"
218623,"9V12-PYJ"
218720,"L87V-DZG"
218721,"WTT7-NW8"
218722,"G7KN-Z8G"
218723,"LRN2-1JF"
218728,"LV69-79H"
218729,"LV69-QR2"
218736,"LTH9-JXV"
218737,"GHPK-MXJ"
218738,"GDMZ-DFV"
218739,"GG6G-LJY"
218740,"G641-4DH"
218741,"GG6P-JK2"
218742,"2D24-796"
218743,"2D2N-92F"
218746,"LJRC-D9T"
218747,"GM8N-818"
218748,"LZ1L-9K7"
218749,"LRTN-8BR"
218750,"L714-XYY"
218751,"9H8M-PXL"
218752,"G69M-584"
218753,"GSPJ-TF6"
218760,"GXL7-PXF"
218761,"GLS3-PN6"
218762,"GKBZ-M2J"
218763,"GXCW-C3T"
218768,"LZDZ-NV2"
218769,"GQDW-C51"
218770,"LR5G-ZC9"
218771,"LR5G-QTG"
218772,"MRM4-3JM"
218773,"KN8J-TH8"
218784,"LD34-NKT"
218785,"MM54-NRT"
218786,"LCTN-FKZ"
218787,"LBVS-8JR"
218792,"GG58-2QF"
218793,"GG5D-ZR2"
218794,"GGXG-Z74"
218795,"GDG2-GH4"
218832,"GG9Y-ZWM"
218833,"GG9Y-NCF"
218834,"GG9D-1J2"
218835,"GG9W-6RY"
218836,"GQHN-79S"
218837,"MJTJ-36F"
218880,"LY5B-MWQ"
218881,"LY5Y-PK3"
218882,"G2YV-69J"
218883,"G3LG-DG7"
218888,"MN8L-HMM"
218889,"L2Q2-KNF"
218890,"MFM3-XYB"
218891,"LHWV-GLM"
218892,"LJLB-HN6"
218893,"LJLB-HTB"
218894,"GLYD-FTM"
218895,"GV6J-DP3"
218916,"LBQ6-FQ9"
218917,"LHQ1-L68"
218924,"LCVQ-719"
218925,"LZN2-D89"
218926,"GDYL-HQY"
218927,"GZXD-7VV"
218944,"GSJT-LW5"
218945,"GLRD-WYV"
218948,"GMC9-V5R"
218949,"GDJ5-ZY2"
218950,"LVQH-JC9"
218951,"LZ6V-PLX"
223296,"GH3L-NCM"
223297,"GH3L-NPT"
223392,"GH3L-NCM"
223393,"GH3L-NPT"
223456,"GD8F-C85"
223744,"L1Q5-R78"
223745,"L1Q5-BVT"
223749,"G3JY-YHJ"
223752,"LBS1-MMR"
223753,"L2NC-ZDR"
223754,"G3M8-7DJ"
223755,"GMVK-Q7T"
223756,"GVLC-NF8"
223757,"GL3J-4H9"
223888,"GXVZ-MJB"
223889,"G49J-PFJ"
223890,"G88J-36R"
223891,"GC31-1YT"
223976,"LHTQ-3V4"
223977,"LRZC-2NY"
223978,"K8D4-6HQ"
223979,"GGJ6-7CN"
224640,"LZ42-PDZ"
224641,"LYZH-C3V"
224642,"GKGZ-VL8"
224643,"GFB5-GX5"
225032,"G48J-6YP"
225033,"G48J-291"
225034,"GD6P-C4M"
225035,"GG8J-8DY"
225152,"M8JL-9PH"
225153,"LYTF-ZD1"
225154,"LYTF-FP2"
225155,"LYTF-D9G"
225156,"LN7W-4K7"
225157,"LZQ5-58J"
225160,"L7JF-7LK"
225161,"L7JF-7LB"
225162,"KCKP-847"
225163,"HFR6-TZG"
225164,"KZ9L-P8Q"
225165,"KHVV-6D7"
225166,"K6DX-195"
225167,"KZKL-77M"
225168,"K45B-Z7D"
225169,"KZ37-CYD"
225170,"MNTV-25F"
230016,"GJHZ-BNV"
230080,"GS8B-W8S"
230081,"G7WZ-W5X"
230082,"L66F-FS2"
230083,"LWFH-FLN"
230088,"GKKP-YZ5"
230089,"GCMM-PLG"
230090,"L193-TX7"
230091,"G84C-3XG"
230168,"LBQ3-TNH"
230169,"L19T-QBW"
230170,"LY5S-81S"
230171,"LHWD-MTS"
230172,"G83C-834"
230173,"LZLV-1BJ"
230184,"KFYC-7R1"
230185,"MC1P-Z3D"
230240,"K4VV-ZJL"
230241,"K4L7-N9V"
230656,"KN4S-849"
230657,"9VCG-PSP"
230684,"LR7Z-611"
230685,"GNZS-C4G"
230686,"G2B3-4G8"
230687,"LRGW-VDF"
231744,"GXZP-YVD"
231745,"G8KJ-Y3S"
231750,"93FY-JDM"
231751,"GD8N-4PN"
231752,"G2RT-72S"
231753,"G6SJ-134"
231760,"G2J9-NW6"
231761,"G364-T8Y"
231762,"GD8P-FKQ"
231764,"GXZP-YVD"
231765,"G8KJ-Y3S"
231768,"LY1X-82S"
231769,"M3J7-V4D"
231842,"GWD2-TSX"
231843,"LZ2D-73C"
231848,"K2TR-TH6"
231849,"M5ZH-1DK"
231852,"KVJG-YW1"
231853,"KVJG-YH4"
231864,"LBLS-ZZZ"
231865,"MXVB-FZD"
231874,"LYR9-ZGX"
231875,"L694-38V"
231878,"GNBC-T63"
231879,"GZNY-4KJ"
231888,"GCMM-PGJ"
231889,"GJ96-W2Q"
231920,"M1CB-CG7"
231921,"9SM3-D3Y"
231922,"L58T-1CF"
231923,"L58T-1CP"
231924,"LTMN-NGS"
231925,"M2LC-LZ6"
231926,"MMVK-H4L"
231927,"GF6D-XQ3"
232256,"L7G4-MBG"
232257,"LVJK-Q9P"
232258,"KZPS-M6M"
232259,"GSKQ-Q7D"
232260,"MTD2-SDL"
232261,"LT6B-CWL"
232262,"93QZ-Y9X"
232263,"GZ59-84Y"
232516,"9KCK-KNM"
232518,"KHJ6-D45"
232519,"GD4P-MQF"
232520,"LDPW-39N"
232521,"GZFJ-GCZ"
232522,"MDH3-J1M"
232523,"LKKM-HHM"
232536,"G7TT-MKK"
232537,"G7TT-S5V"
232576,"G826-FP6"
232577,"GS9K-72K"
232578,"GFF6-M15"
232579,"GCWZ-QLX"
232580,"G373-2VV"
232581,"K2Y4-KFY"
232582,"GSVJ-FC9"
232583,"GW6W-W9C"
232584,"GG23-JWL"
232585,"LZ4D-BXD"
232586,"L8B4-C3X"
232587,"KFR5-DBK"
232588,"LDB1-QPL"
232589,"L8B4-CHD"
232590,"GGFL-2T7"
232591,"GGFL-PJM"
232592,"GJBV-DTG"
232593,"GJBJ-65S"
232594,"GVLK-NJX"
232595,"GVL2-975"
232600,"KZCL-G17"
232601,"996R-X7F"
232604,"KJWS-7RQ"
232605,"GM2S-N8G"
232606,"G8DB-161"
232607,"G8DB-2DY"
232624,"G2ZW-4ZH"
232625,"G2Z7-3J4"
232626,"L659-BDP"
232627,"L5FS-MWQ"
232640,"G3N3-SYQ"
232641,"MV5G-TZQ"
232642,"GDLC-HHK"
232643,"G9FB-NTZ"
232644,"LC2D-185"
232645,"GF76-CM8"
232646,"G9FB-JK1"
232647,"G9FB-RD6"
232648,"LRRW-LQT"
232650,"LVX7-M6Y"
232651,"GXRX-TN5"
232652,"GZ5D-FTJ"
232653,"GZR3-XG4"
232654,"L41W-43B"
232655,"GVG9-H9W"
232678,"G65G-7HL"
232679,"G65G-6YP"
232964,"LB94-LHN"
232965,"GZYP-M56"
232966,"GLCD-94W"
232967,"GXPW-19Q"
232984,"936R-RWB"
233024,"GV9Q-XQC"
233025,"GV9Q-DN8"
233032,"GVRP-NZS"
233033,"LZBT-9XB"
233034,"GVTM-T2X"
233035,"GVTM-73V"
233036,"GWWM-CFV"
233040,"LYLV-CX4"
233041,"LKBL-LK3"
233042,"G4LY-L1J"
233043,"G4LY-YCZ"
233088,"93QP-1F1"
233089,"937D-76M"
233090,"MZRQ-F6P"
233091,"M1CD-G38"
233096,"L5J3-CH2"
233097,"9KMD-4T7"
233098,"GKHZ-3ZT"
233100,"933G-CDK"
233104,"LDB4-S93"
233105,"2WPH-CH5"
233106,"LHFM-PGH"
233107,"LZFP-7YM"
233108,"GXFD-C1X"
233109,"GFQ2-WNV"
233110,"LZDQ-NDB"
233111,"LVKC-KSJ"
233112,"LZFW-91V"
233113,"L6Y3-WZS"
233114,"GHDJ-8M9"
233115,"G946-RRD"
233116,"LYR3-CX4"
233117,"G6QP-FM7"
233168,"LRQ5-PX3"
233169,"GS2R-QVD"
233170,"KHVP-2V3"
233171,"GNFB-27H"
233176,"GCY8-RPV"
233177,"LWLQ-WR1"
233178,"LWM7-1RR"
233179,"G78X-SY7"
233216,"LBPJ-9D8"
233217,"GXCX-7MB"
233220,"LBPJ-9D8"
233221,"GXCX-7MB"
233224,"MQGL-CPH"
233225,"MQGL-CBW"
233226,"GLGH-SZR"
233227,"GWXK-W46"
233232,"GS7H-NXK"
233233,"LYY5-9DN"
233234,"GCWY-CMT"
233235,"GCM9-QND"
233236,"GQKN-7HH"
233237,"GSKV-Z7K"
233242,"GXHK-V4K"
233243,"GXHK-VR6"
233244,"KJV5-TK2"
233245,"LTKH-7HR"
233246,"L8PF-TBB"
233247,"L6PY-FLG"
233280,"L71P-MJN"
233281,"G6QF-5YV"
233282,"GDHZ-CYC"
233283,"GDHZ-FLR"
233284,"GN77-33X"
233285,"GN77-WTQ"
233286,"LY6D-JJW"
233287,"GGKS-WMN"
233290,"GXHK-V4K"
233291,"GXHK-VR6"
233292,"KJV5-TK2"
233293,"LTKH-7HR"
233294,"L8PF-TBB"
233295,"L6PY-FLG"
233308,"G3TX-M5Y"
233309,"GDD1-M1B"
233312,"LBPJ-9D8"
233313,"GXCX-7MB"
233316,"LBPJ-9D8"
233317,"GXCX-7MB"
233320,"MQGL-CPH"
233321,"MQGL-CBW"
233322,"GLGH-SZR"
233323,"GWXK-W46"
233328,"GS7H-NXK"
233329,"LYY5-9DN"
233330,"GCWY-CMT"
233331,"GCM9-QND"
233332,"GQKN-7HH"
233333,"GSKV-Z7K"
233338,"GXHK-V4K"
233339,"GXHK-VR6"
233340,"KJV5-TK2"
233341,"LTKH-7HR"
233342,"L8PF-TBB"
233343,"L6PY-FLG"
233344,"LY89-83Q"
233345,"L8W5-19P"
233346,"G7Z9-FRY"
233347,"GKFF-BDR"
233392,"LZFK-8R1"
233393,"LTDJ-WPQ"
233394,"LRSD-4DV"
233395,"LZ8M-Y2W"
233396,"GKZH-9CX"
233397,"GKZH-W5J"
238704,"9X16-LM2"
238705,"9X16-LM5"
238724,"GVWB-CLG"
238725,"GX89-723"
238848,"LVX8-QBT"
238849,"M4RT-751"
238852,"KLY2-42M"
238853,"KLYJ-V9L"
238854,"KNSR-S4B"
238855,"KLY8-RQX"
238868,"GV2R-24V"
238869,"GV2R-R7R"
238976,"L51F-L6X"
238977,"LZPN-735"
238978,"GHLC-YDD"
238979,"GHPQ-YF2"
238992,"GS4G-KCB"
238993,"KN1Z-4J3"
238996,"GQCW-Q5J"
238997,"GQCW-XJM"
238998,"MSMS-KC9"
238999,"MSMS-KC8"
239008,"L8R6-LS9"
239010,"G7MD-YR7"
239011,"GH2D-HCV"
239024,"GKSJ-JZQ"
239025,"GKSJ-HSN"
239028,"LHHS-P6X"
239029,"GJVK-NSY"
239030,"M9KY-K8J"
239031,"MVGR-YR9"
239040,"LBLH-H36"
239041,"9Q86-MCV"
239042,"LBXF-J6B"
239043,"LZBK-LFP"
239044,"LRLW-XLB"
239045,"GVRM-WR9"
239047,"GKYK-H64"
239048,"LV54-BPZ"
239049,"LC5C-H1N"
239050,"GHMT-3PQ"
239051,"G8HM-D6S"
239104,"GLJT-SJS"
239106,"LVQ5-9H8"
239107,"L2QP-1HW"
239184,"LTYQ-KQH"
239185,"G7YD-V6F"
239314,"GCMD-M1C"
239315,"GCMD-S9M"
239320,"LK6Q-88S"
239321,"LRRG-Z53"
239322,"L5GN-Z1Z"
239323,"L5GN-6LG"
239352,"LHSZ-W5V"
239353,"GJXM-MML"
239354,"L41W-9VC"
239355,"L6MV-5KX"
239488,"KN81-1GB"
239489,"GKK4-HKC"
239490,"KN6V-KGZ"
239491,"LRGB-NXW"
239584,"GCL4-P6R"
239585,"GCLC-9HV"
239588,"GCL4-P6R"
239589,"GCLC-9HV"
239592,"KPSG-DHJ"
239593,"MPYV-MH2"
239594,"GXN6-Q7J"
239595,"GM2C-8XS"
239596,"KZYS-NX3"
239597,"MGRF-L35"
239598,"K886-GKC"
239599,"LYK1-5DH"
239616,"GMDC-JVR"
239617,"LDMY-TFH"
239618,"GFY6-THN"
239619,"GXSC-QR9"
239624,"GWCV-6Z1"
239625,"GNB4-2XB"
239626,"G2CP-YRG"
239627,"LYTN-CQ7"
239628,"LRSR-M52"
239629,"L1MB-CZW"
239630,"LZNF-SRR"
239631,"LBZB-Q9R"
239632,"G8SY-RWD"
239633,"G8T7-MZ5"
239634,"G8TQ-BCK"
239635,"GKMR-HCP"
239636,"G6ZD-HF4"
239637,"G6ZD-ZQZ"
239638,"LBHL-965"
239639,"LB9C-F41"
239744,"2S4K-78F"
239745,"LZ1R-Q5J"
239746,"KZTV-PJY"
239747,"GDJR-CZ2"
239748,"L5PZ-45N"
239749,"LRTR-3KY"
239750,"L581-HGB"
239751,"LBC7-TW1"
239760,"LKY5-2LH"
239761,"LZ6M-NHH"
239762,"KZ9P-GGZ"
239763,"GQV4-L3V"
239768,"G85D-38D"
239769,"G8Y5-P3J"
239772,"GGJ4-SDS"
239773,"GGD2-1MJ"
239774,"GZ4K-ZWB"
239775,"GZ4K-H73"
239810,"2BKP-ZZZ"
239811,"M8K7-BJN"
239816,"LBMC-YHB"
239817,"LJYF-D2G"
239818,"G64Z-LRB"
239819,"G6HN-1R3"
239820,"G2PZ-YK3"
239821,"G2GL-13Y"
239823,"GJ7D-JMS"
239832,"L56X-VZX"
