"fid","batch"
"LRPN-QSX",15
"GSVJ-8KV",15
"GX1K-6Z2",15
"GL4P-RR5",15
"LY6M-ZBT",15
"GZ2L-KSD",15
"LYQJ-B9J",15
"LR9C-YK7",15
"G3YF-8MS",15
"KZQD-X1S",15
"LK33-82D",15
"LYKV-T7Y",15
"LZL4-K4K",15
"G38V-S9Z",15
"LHV8-Y65",15
"GXMZ-D3L",15
"KCBL-FNX",15
"GDTT-N1P",15
"GK57-KZG",15
"GW8J-49F",15
"GQLK-GP2",15
"GN4S-CJL",15
"9HLY-VDH",15
"LTQJ-X9L",15
"GGWZ-L3H",15
"GH5G-XW5",15
"GCMF-P17",15
"GXS3-WCR",15
"GVTS-5QB",15
"GVT3-ZLF",15
"LKP7-51R",15
"GV7K-B4T",15
"LJKN-B8V",15
"LJKN-B8Y",15
"L1MT-S2C",15
"93YP-96G",15
"GD5B-T5D",15
"949K-KPF",15
"GDMM-D9N",15
"GLZ9-R86",15
"GHXD-HDF",15
"G2F6-8DV",15
"G3QY-ZVM",15
"GWH3-9M8",15
"G45G-ZQP",15
"G451-SJZ",15
"GK3W-VTQ",15
"GK3W-JGK",15
"G45G-ZCP",15
"G2BF-NWG",15
"G6T7-827",15
"LJYJ-Z6W",15
"GQ5K-8HW",15
"G6Y7-FRQ",15
"L1P1-X8G",15
"GZ7N-HW6",15
"KCX4-WPN",15
"L14D-MYQ",15
"G93L-29T",15
"GKZZ-8KV",15
"9CW5-MSS",15
"LDMK-RDW",15
"GX72-QWG",15
"GGN2-9K8",15
"G6RF-RWF",15
"GXHX-Q2Y",15
"GWG1-GHK",15
"GZX1-LWT",15
"GVSX-62Y",15
"GX75-Q8F",15
"G784-9PW",15
"GK6W-LHQ",15
"GGJD-WR9",15
"GGJD-MFR",15
"9VSW-63J",15
"GS4J-9T8",15
"G22W-4Y4",15
"GXHV-6MH",15
"G7RG-JN1",15
"GXJ4-H7B",15
"G6C6-CVH",15
"GD48-V6F",15
"LR25-6QT",15
"L7FV-Z4V",15
"GNWP-DQ7",15
"GC8J-BSK",15
"G6ZX-RRY",15
"G26Q-2T2",15
"GLBC-V12",15
"GLBC-6JS",15
"GJYK-6M6",15
"GJYK-783",15
"GXWS-RRD",15
"GDTF-9Z2",15
"GXND-XPX",15
"G2BB-KMF",15
"G8DJ-NMC",15
"GVXS-LH4",15
"GVZS-4T9",15
"G8DS-2VT",15
"GLRZ-QSW",15
"GLRC-KR3",15
"GNB6-YQ6",15
"GD6K-N7N",15
"GSZ1-PTQ",15
"GS8M-WYK",15
"991T-WHY",15
"G3TV-1F5",15
"L62H-Z9T",15
"GVSP-PVV",15
"GKZ8-HXS",15
"GKS3-YPX",15
"LC3F-X4D",15
"GPMZ-2FZ",15
"GGSH-C4B",15
"LZ4D-6DG",15
"LZ4D-6DY",15
"G819-79W",15
"G287-NN4",15
"KZV8-399",15
"GK6H-Z6L",15
"9C4X-B9X",15
"991R-8HC",15
"GG4W-662",15
"GXJH-MG8",15
"GXJ4-888",15
"GXJW-X8N",15
"933Y-YDN",15
"933Y-YN3",15
"G6CC-YWJ",15
"GHVX-RDF",15
"LVDG-GD1",15
"GCZ2-CRP",15
"LY2R-7ZV",15
"GDRP-XK1",15
"GKYZ-8KF",15
"GGPV-1Q4",15
"GNMR-QGG",15
"LTPX-5RV",15
"L8MJ-ZKX",15
"LR8Z-PVK",15
"GM5R-7K1",15
"LRTT-H4S",15
"L4B3-6LM",15
"93QY-DMF",15
"LC9N-ZWC",15
"K2VF-J3F",15
"93QM-18T",15
"933Y-RWF",15
"GDY4-3R6",15
"93QZ-6L6",15
"G6V2-SX7",15
"933B-ZQV",15
"L8WL-TGT",15
"2782-NFH",15
"937K-Z4L",15
"93QL-TL3",15
"GDBF-B6Z",15
"GZCD-FW7",15
"GFDK-VV4",15
"9HS6-11N",15
"GGLT-Z8D",15
"GGLT-T7P",15
"GMN5-RLF",15
"GL54-K56",15
"GL5J-8XL",15
"LKG3-6VK",15
"LVX7-56W",15
"LHC7-2ML",15
"MKBG-MMB",15
"GSP7-C7P",15
"LZB6-VD3",15
"G8F4-TLT",15
"GFXP-THV",15
"LX3R-YJC",15
"LV7Y-KL2",15
"G3MG-VYJ",15
"GN7G-QJV",15
"GN7L-RZF",15
"L29K-LJQ",15
"GX26-CQW",15
"GJND-ZJP",15
"9CH4-5WV",15
"L1YD-LCQ",15
"G6ZX-QH1",15
"LRJ5-5JF",15
"LRJ5-TGP",15
"LRJ5-2NS",15
"LRJ5-GFP",15
"LRJR-9LD",15
"LRJR-948",15
"GMG9-96L",15
"GMG9-4CK",15
"GKSK-TPG",15
"GHRM-NTP",15
"K88Z-CNX",15
"GXBS-HNH",15
"9HVZ-XVS",15
"GXBS-7YH",15
"L21V-D7Q",15
"GM56-977",15
"G24D-7M2",15
"G2C1-LZF",15
"KHSX-9ZD",15
"KHPH-WVX",15
"LYJD-ZZZ",15
"LYJD-Q1S",15
"KJ42-ZLV",15
"KJ42-Z2T",15
"GPM7-18L",15
"GPMW-MF2",15
"G3TL-JJZ",15
"GDS4-NW1",15
"GMQ5-YVD",15
"GS3Y-PCN",15
"MXKH-S58",15
"M1ZL-H9W",15
"G9Y4-LCR",15
"GGLB-CLJ",15
"G7TS-F2X",15
"GX1L-MQD",15
"KNQC-YC9",15
"MWGT-DYD",15
"MWGT-6CT",15
"G2T2-GZY",15
"G2T2-K2P",15
"GKL9-CRX",15
"G6XP-SYQ",15
"G6XP-QXX",15
"GJM1-BBB",15
"G7P4-2HX",15
"GWWX-9RX",15
"M4BY-86F",15
"LJGH-ZTK",15
"KZPC-ZLH",15
"GX2B-JSV",15
"LZFB-6QX",15
"LZ27-P3K",15
"GM7H-736",15
"G2KS-SH7",15
"G79J-9HJ",15
"L4TT-G61",15
"K2X3-C2K",15
"L56H-BJT",15
"9CX4-1S5",15
"LYZ6-HRQ",15
"GHMJ-1KQ",15
"GHMJ-VRW",15
"LTT9-BMT",15
"G6CH-J76",15
"GL2G-W5R",15
"LZFS-48C",15
"L65S-VFN",15
"G9H1-WLL",15
"LRKG-3CQ",15
"LD5W-7MG",15
"93GH-T29",15
"GGLV-JCF",15
"G3PR-CQK",15
"L4GB-4QB",15
"9H4P-RCL",15
"G2ZH-X5P",15
"GXHT-9FB",15
"GLNT-YHD",15
"G2XQ-P9S",15
"G8KJ-YNJ",15
"KLBQ-BTG",15
"GCLS-85G",15
"GKN9-SLM",15
"2WHN-WMW",15
"GNQT-MP9",15
"KLVK-L27",15
"GHX7-2TK",15
"LJ2L-8HK",15
"GD8H-8SH",15
"G9JJ-4PX",15
"GHXR-NBT",15
"GV5F-SXL",15
"GZMK-5MC",15
"GZMK-TGC",15
"GCS7-KGL",15
"LB23-HPF",15
"GK5F-CF5",15
"GSN1-1FZ",15
"GS5Y-TYW",15
"G6BV-N58",15
"GDBG-PVS",15
"G6XQ-3GG",15
"GQL3-2V3",15
"GSMP-KNM",15
"GSMP-HXF",15
"26P3-Q3T",15
"LCVR-V34",15
"GZPG-YNX",15
"GL9M-YF9",15
"GL9M-1QZ",15
"L1SL-2HR",15
"L5TT-LG3",15
"2RBY-DVZ",15
"2R66-L8L",15
"LWXX-BSP",15
"LYD4-2XQ",15
"GMNH-5VM",15
"L1JL-XSY",15
"GX6D-KTQ",15
"GKPQ-ZKD",15
"G9NR-Z8W",15
"G6VN-FBR",15
"G69B-8PL",15
"G69B-R3C",15
"GCWW-DBR",15
"GGRF-NZK",15
"GDGJ-QMB",15
"GXJJ-YJG",15
"GS1V-HVG",15
"G6DW-NNH",15
"GKPX-9SX",15
"GZ8G-TZK",15
"29YL-ZQV",15
"LK6D-V96",15
"LR5Y-HR6",15
"GD6B-44S",15
"GGXJ-WV2",15
"MKXF-2V3",15
"GPS2-6VY",15
"G2N1-Z6Z",15
"GMPD-1D1",15
"GZQJ-JV8",15
"GZ4H-33T",15
"LVST-L96",15
"KN8K-7G6",15
"G2Z3-CPW",15
"G66F-LJ1",15
"GX7G-K4F",15
"GX9B-Z6J",15
"GXQ3-5D8",15
"GN9C-117",15
"GLBZ-7M5",15
"GLBC-FF2",15
"GLBC-2C1",15
"GG1P-VYY",15
"G298-TGJ",15
"GQP1-CYV",15
"GS8P-Y7X",15
"LDS9-5FD",15
"GX7W-WQR",15
"LZF7-33W",15
"GGM3-YH3",15
"GZ6Z-GTH",15
"G2L1-F2P",15
"GH7C-CVR",15
"GG64-9ZY",15
"GHXN-VML",15
"MH2M-DJX",15
"GFDK-41H",15
"GVJP-DFN",15
"LBWD-HLB",15
"9Z8K-VF6",15
"GG4Y-5QM",15
"GGHZ-T29",15
"GDJ1-B23",15
"G6TZ-JY2",15
"GQ6P-QPT",15
"GVJP-R3X",15
"GXHG-992",15
"GNL8-Q22",15
"G3WH-9WT",15
"G8R8-TBQ",15
"GFBV-HJT",15
"G8WL-2V5",15
"G8WL-KVF",15
"L18S-CY4",15
"L18S-XH7",15
"G38V-5T1",15
"GNHC-W8P",15
"937V-FJJ",15
"GF9W-5BM",15
"937K-JPL",15
"933G-KN9",15
"LV4J-9X4",15
"937V-YDQ",15
"GGXT-MCJ",15
"9QQH-QPT",15
"KZG1-MCQ",15
"LYGM-CYQ",15
"KZ4J-VL6",15
"94RJ-9R1",15
"KLX6-PKL",15
"L2MR-KT2",15
"9Z82-S8W",15
"GHMJ-FZW",15
"K2SB-87J",15
"K2SB-8WD",15
"K2SB-867",15
"GSSC-Y6R",15
"G8PW-JBB",15
"LR7B-KS4",15
"LR7B-NNN",15
"LRW5-2PN",15
"9CWY-ZPT",15
"LVCB-RYJ",15
"G78K-H6H",15
"MJBR-3V4",15
"GLT8-596",15
"9CXC-GWP",15
"GFJ1-LXM",15
"GGRL-GMV",15
"GGY2-N7M",15
"GGYL-VM8",15
"GFPT-FJ5",15
"GG1L-NFG",15
"GKCN-PRS",15
"GWZN-JYT",15
"GWZN-XYF",15
"GGM1-FVG",15
"GWZN-JKW",15
"L2TC-TDY",15
"L2TC-T64",15
"L2Y4-PKN",15
"LRHH-FNB",15
"L2TJ-1F5",15
"LVGB-H1P",15
"GJGQ-LM6",15
"GW2C-1KG",15
"LDS9-2TR",15
"GJQ1-GBH",15
"GJQ1-L7L",15
"GG9S-76V",15
"KCX5-8H9",15
"GL5J-46M",15
"GL5J-CKB",15
"GN1K-B3B",15
"GLY1-KRX",15
"MRTW-G38",15
"GC1F-L1Z",15
"G7BL-PMC",15
"G2NZ-RCJ",15
"L5KJ-L9N",15
"LTJ9-SYJ",15
"GD2M-G8D",15
"LZ51-2Z2",15
"GKTM-LC9",15
"GX95-L5R",15
"G8RP-LW6",15
"GK9L-SSY",15
"LZVG-MCV",15
"LQR5-6N2",15
"GLYD-TBL",15
"GZ2G-SPK",15
"GGGK-V26",15
"GGGK-NX7",15
"L2B6-5Z8",15
"G2NN-JSR",15
"GVXH-2NX",15
"LZN4-3MT",15
"29YB-9NN",15
"LZPS-S81",15
"L6G7-9FV",15
"LV9W-DKS",15
"G3Y9-BGT",15
"G3JD-PTD",15
"93M8-9PN",15
"LB76-JPN",15
"GZWT-9MX",15
"LZZ7-PW8",15
"G86M-RQ2",15
"GGXN-81L",15
"GSNF-GS2",15
"LZV5-KB7",15
"LZGN-K22",15
"KHB5-39F",15
"GMDJ-9N9",15
"KGS1-LDH",15
"L1F2-NXB",15
"L1F2-DLK",15
"L44M-Q1Y",15
"LHTX-5BJ",15
"KH73-BMG",15
"GSBY-BS9",15
"K4FZ-L1P",15
"9CD3-FQ2",15
"L2RQ-VB3",15
"L2RQ-KXT",15
"GHFV-TYB",15
"GHFK-LR3",15
"G39W-RKF",15
"GMCF-Y2H",15
"MGJH-2F3",15
"G6Z7-BBW",15
"G6Z7-Y8Q",15
"GFHN-952",15
"GHH7-DTG",15
"GZCS-KRW",15
"G6Z7-KC6",15
"GW53-6KK",15
"MMDR-5K3",15
"9HNG-ZY3",15
"MR8J-GBV",15
"GLP1-MBL",15
"GG1B-CKL",15
"LTMB-K94",15
"LYS8-97T",15
"LTZY-FHB",15
"KH81-FS8",15
"GGY8-WQY",15
"LXQ8-4VL",15
"LRK1-Z8S",15
"937K-8XB",15
"937K-84W",15
"937V-48T",15
"LJGC-3HL",15
"93Q9-926",15
"GK3M-VBH",15
"933R-3BH",15
"GV8Y-X9S",15
"933G-GQC",15
"G6F2-BXV",15
"LTXM-ZCF",15
"L7RN-P5C",15
"937K-44H",15
"G6H8-RJP",15
"GMN1-X34",15
"LRCW-8BD",15
"LRCW-FL6",15
"LL3T-TQR",15
"LL3T-TJS",15
"2HSD-DS2",15
"L273-GVP",15
"G6XJ-T5R",15
"G284-JKH",15
"L78Y-K84",15
"M8DF-LG1",15
"G4TF-36G",15
"GGMS-1JM",15
"G397-2T1",15
"L51H-JJL",15
"LV3B-Y78",15
"GNH6-M9B",15
"LV7S-DLF",15
"GG8L-FS4",15
"GGRN-59R",15
"LTFN-KFZ",15
"K26V-CF5",15
"LBVW-9BK",15
"L8BM-144",15
"GSDX-1JZ",15
"LHGW-MVD",15
"G7D2-8GD",15
"9CXC-84J",15
"LRL8-Q57",15
"G2CV-4K7",15
"G2DC-JRD",15
"LK49-RS1",15
"LB35-3CM",15
"GJT8-G4Q",15
"GFHJ-RGV",15
"GFHJ-FFQ",15
"GGBF-XPC",15
"GNHW-CJL",15
"GK1Z-YYV",15
"GGBF-6L2",15
"GKZC-1HR",15
"GKZZ-P2W",15
"9KD6-N75",15
"C6HD-4G7",15
"MQ6H-1KM",15
"GJVH-NLB",15
"KPST-PL5",15
"L6BB-8HF",15
"LKW1-W84",15
"L1WG-7MN",15
"G71D-2XH",15
"LHL7-N1T",15
"L522-ZG9",15
"GH2S-5NW",15
"LK5Q-V79",15
"9Q29-L7Z",15
"MKZ8-TJL",15
"M6BT-SFC",15
"MKFK-RQG",15
"GGV4-6LQ",15
"GGV4-F3L",15
"GGV4-GYZ",15
"GGV4-XRH",15
"KLFS-HYR",15
"GDZ5-Y72",15
"GGV4-X26",15
"GGV4-LY9",15
"G8RP-L7S",15
"G8RL-N54",15
"GK7R-JCJ",15
"LR1D-628",15
"G863-P8B",15
"GMQS-CF4",15
"GGGR-KX7",15
"GJB5-9VQ",15
"L1P7-4JD",15
"GDVG-WBD",15
"G77T-8BS",15
"G6VJ-58N",15
"G6VV-FJG",15
"GV5V-7JS",15
"LY6W-2RN",15
"G2YL-QY6",15
"L1PB-812",15
"GXSC-177",15
"GGKD-P51",15
"GGW7-HGB",15
"GGWW-314",15
"G28R-8J3",15
"G28R-DS5",15
"KHQD-HZT",15
"KZWH-PRN",15
"LYDX-W1T",15
"LBV1-66V",15
"GFQQ-ZDR",15
"GFQQ-PYB",15
"GLNH-PVV",15
"9CS2-F59",15
"GGM8-4Z7",15
"9W46-QD7",15
"LRBL-B6T",15
"MYW1-TBC",15
"G6J8-FMV",15
"G7T1-72X",15
"G7TB-YKK",15
"GG1P-3D3",15
"GG1P-C6R",15
"L2Y1-PH3",15
"GJMD-YMZ",15
"G6YJ-SZ6",15
"GF9J-BL8",15
"GF35-D5K",15
"GC42-YS9",15
"KVLB-6TP",15
"GJPD-C86",15
"GHQ3-VS6",15
"GX26-88Y",15
"GX26-NBQ",15
"GX26-KQV",15
"GX26-VMT",15
"GX26-769",15
"GX26-3P1",15
"GGGR-WS1",15
"G75N-KH7",15
"GCZG-LRQ",15
"GJYG-QQ9",15
"GJYG-3JL",15
"LBK8-JVL",15
"GJYJ-QDL",15
"G73W-G14",15
"G73W-64D",15
"G9GV-T62",15
"G9GV-YY4",15
"GGJS-BT6",15
"GGJS-RNV",15
"GMWP-H58",15
"GZ9Y-6S1",15
"LT8M-TD2",15
"GJV3-HN8",15
"G8CN-VHF",15
"G314-XJD",15
"GQFK-FHX",15
"GS39-P8Z",15
"GWZP-18K",15
"LYKH-MCC",15
"GG3S-VQ9",15
"G82V-Y4P",15
"G82V-5BK",15
"GZ58-YQK",15
"G2S3-J26",15
"GKDZ-7ST",15
"G75D-415",15
"29TY-V6S",15
"KP39-B7C",15
"G23W-TTG",15
"G234-MP6",15
"L2SF-P8J",15
"G2GC-C4R",15
"GX2Q-9TT",15
"GX23-GGM",15
"GKND-VN7",15
"GVZ4-YVT",15
"LY1H-3G5",15
"LZXL-813",15
"L19P-ZY6",15
"G61C-TKT",15
"G61Z-D2H",15
"GD9F-PZF",15
"GGP8-NMS",15
"LRPR-T2Y",15
"GPM5-KQS",15
"G6VY-YGD",15
"G6R8-JT5",15
"GPMR-1CZ",15
"GPMT-2K8",15
"GCB6-638",15
"G7S4-37N",15
"G247-VY3",15
"G247-JCS",15
"GGV1-LGX",15
"GGJ6-3WT",15
"GGV1-LG6",15
"GGJ6-7YQ",15
"G242-MFR",15
"GW5T-H5C",15
"LD91-95X",15
"GXP2-732",15
"LVZR-MBK",15
"LVZR-9MH",15
"K6SY-4TP",15
"GFWJ-78S",15
"GK27-Z96",15
"GGT1-1BK",15
"GMNH-CGB",15
"HSNY-9SF",15
"GDRG-XWY",15
"GDRG-K2D",15
"GLD7-R8B",15
"GLD7-RT5",15
"GGTW-15G",15
"LV5F-VBX",15
"GNCQ-3SQ",15
"G6XP-M57",15
"G6HR-WX7",15
"GFQQ-MZV",15
"G2MY-3QK",15
"GG8T-3F2",15
"GGDS-XHY",15
"GGDS-2TV",15
"GLM4-QSX",15
"GLMW-NKS",15
"LHN5-GLX",15
"GZ2Q-GYQ",15
"GDCW-X2Z",15
"GDCW-2QR",15
"G8W1-L2W",15
"GZKP-9KV",15
"G8WB-2L1",15
"KHBQ-QXG",15
"9CXH-KVT",15
"GDXG-6ZY",15
"LH23-891",15
"9CXC-Q76",15
"GF1W-S3Y",15
"G9RW-8DR",15
"GSLT-3MK",15
"GGD7-L3K",15
"9ZCB-DSC",15
"GG1G-KG2",15
"GFK3-MS7",15
"GFPT-WGM",15
"LH3L-KQH",15
"G692-MWD",15
"GLBN-6S9",15
"9C73-FW9",15
"G8P1-JVW",15
"GDGN-M4L",15
"GDGN-M45",15
"KG72-ZWL",15
"2WN5-LT5",15
"GGY5-QG2",15
"GGY5-XM4",15
"GKS4-QM4",15
"G2VX-PVG",15
"LH72-Q4V",15
"GVNB-GZ1",15
"GX7L-8VL",15
"27SB-RPR",15
"LCXH-CHY",15
"LCXH-CD9",15
"LV4V-JMM",15
"L8TK-9V5",15
"G8Q4-NL2",15
"GLZP-MVK",15
"GLDZ-T5D",15
"94BJ-FYF",15
"LBL6-BVD",15
"GFYT-Q9X",15
"GFYR-6R3",15
"9M9C-JD3",15
"LCCF-F26",15
"LHV5-ZYX",15
"9QQ4-RX9",15
"9QQG-TZR",15
"LCZ6-BGJ",15
"GL9D-LBN",15
"9Q3R-4P1",15
"G38F-4KH",15
"G2JK-5JF",15
"GVL8-KS8",15
"9QQN-RCF",15
"GL96-45K",15
"GS74-YTX",15
"L2TV-SQ9",15
"L81P-Q2K",15
"L1D8-XSM",15
"L6D1-GZP",15
"G22Z-FVW",15
"L1DX-MQQ",15
"G49Q-131",15
"G497-M4C",15
"MFFD-4SR",15
"K4NR-G1Z",15
"GZK1-3X1",15
"GLZQ-CZQ",15
"GVQP-X8B",15
"GDRG-HVH",15
"GGJ6-9QT",15
"G8WB-MF1",15
"9CXH-YW9",15
"9CXH-YWS",15
"GVWG-647",15
"GVWG-C8X",15
"LDPX-YYV",15
"GJSQ-QXC",15
"G2P4-P1K",15
"LTJR-G2Y",15
"G27V-WXQ",15
"G27J-TFF",15
"LVGB-468",15
"LVGB-CNS",15
"LCRT-P21",15
"G2QY-4LV",15
"G2SJ-3MQ",15
"GJPD-PFS",15
"LKZM-KLY",15
"LJTT-STV",15
"GLYZ-65X",15
"LRHN-8L6",15
"L2YT-SS8",15
"GC13-6GY",15
"L625-SXC",15
"LRC6-QXT",15
"L2TT-ZX5",15
"LRC2-7Y3",15
"LRC2-78Z",15
"G26M-P41",15
"G2J9-KGS",15
"G269-9FX",15
"9C3G-QBG",15
"GKZQ-BG1",15
"L7T5-PSJ",15
"LHQP-B81",15
"GG3J-2F1",15
"GGH2-XQZ",15
"L1WM-ZH9",15
"GX2D-TSM",15
"GX2D-B4T",15
"GZRT-XD2",15
"GW43-C3S",15
"GNF4-97F",15
"GNJ6-YQC",15
"GN3B-CF7",15
"GNXV-337",15
"G648-59V",15
"GK42-GHG",15
"GWNF-586",15
"GWNN-H86",15
"GK9M-7N9",15
"GK9M-LGX",15
"GV75-LB1",15
"GCBD-8ZG",15
"LY24-CX2",15
"GL86-G5F",15
"L18T-CFF",15
"GGWK-6T8",15
"GG4S-LH7",15
"G33P-8RJ",15
"L5VR-15R",15
"GGRG-55J",15
"G6T8-C2Z",15
"L553-GK1",15
"G7CW-C8B",15
"GFZL-5JC",15
"LVGP-6ZS",15
"G8BW-TGP",15
"GG8W-X6P",15
"9CXH-FJX",15
"9CXH-FJN",15
"LVDG-R5X",15
"GKVS-XLX",15
"L8MB-ZFR",15
"G6Y3-ZT3",15
"9C3G-SSM",15
"GLDP-1XC",15
"GKB5-H1V",15
"GLB7-PP6",15
"2TRD-1QJ",15
"GLJZ-HYP",15
"GLJC-666",15
"LZBR-3W6",15
"GDT8-G9X",15
"LZNF-SCQ",15
"LQ5C-BBR",15
"L2SJ-Z5V",15
"GKHF-7Y9",15
"GQRQ-F8M",15
"GGV5-TJN",15
"GGY3-7DZ",15
"GGY3-VY7",15
"LBZ2-PJC",15
"GLBC-K77",15
"GGG9-WH9",15
"GGGM-1YH",15
"GGGM-1YY",15
"GJWM-SSL",15
"GKL1-V12",15
"GGW2-Z5T",15
"GJYL-2H1",15
"GKCL-YTL",15
"9CXH-YQQ",15
"G6NX-L32",15
"GGTX-L7Y",15
"GGTX-Q2J",15
"GK25-3JB",15
"GV4D-MFG",15
"GKQ6-ZVV",15
"GGQN-PGD",15
"GD5G-QGN",15
"GGJ8-YWG",15
"GQZM-VZS",15
"G2CX-F3P",15
"G2CX-M5V",15
"GPSX-XT1",15
"GPSX-KP8",15
"GZ44-VYR",15
"GKZ8-XPF",15
"LTCX-SR2",15
"GKZ8-XW3",15
"LTV1-MYJ",15
"LTKS-PYZ",15
"G8NY-4F5",15
"G8NY-FJ1",15
"GKFY-YM8",15
"GV5J-WFM",15
"MZ38-5XG",15
"G9RL-Y96",15
"LDLM-1MT",15
"GLCV-WH4",15
"GVJ4-HJH",15
"GZSD-5JK",15
"GM4H-LD2",15
"LR5K-6WS",15
"GVCM-QS4",15
"G9PZ-YC5",15
"G2HC-8N6",15
"LD5G-FY9",15
"GNZ9-MKX",15
"LHJL-B7N",15
"9QH9-S8H",15
"L63T-LS6",15
"9CXC-FRH",15
"LHQL-K17",15
"GQ83-43T",15
"GMM8-WN3",15
"G22F-H1Y",15
"GKMF-6W8",15
"G24X-H1G",15
"L4M2-MZY",15
"GKJY-GMV",15
"GG5M-1XD",15
"GG59-3Y9",15
"GH7D-YDR",15
"GGHF-68J",15
"G2PH-42B",15
"G2N9-L68",15
"LX7H-S87",15
"G2F1-LR4",15
"GQTT-G6V",15
"GF92-TJF",15
"GCSG-45X",15
"FH9L-FX7",15
"GLZC-PVT",15
"GLQM-B1W",15
"GKJ7-BV1",15
"GVMH-QJC",15
"GHHN-HDK",15
"G8ZS-Y54",15
"GN7Y-ZCP",15
"L8PQ-XRX",15
"GLS2-VFB",15
"GH1T-FT2",15
"GH1T-XP3",15
"GXS3-WCP",15
"GCQL-CJD",15
"9WCC-MSN",15
"L1PL-G69",15
"G2WT-2LV",15
"GJBC-L7Q",15
"GLRK-GM8",15
"GLR2-Q7M",15
"GZP1-KCR",15
"GDV1-K4N",15
"2979-ZFS",15
"2979-ZFP",15
"G83G-9S3",15
"G83G-4X2",15
"GL7S-5XQ",15
"G2MF-HQ6",15
"L8BK-L5W",15
"L15M-ZGF",15
"GLCD-8B6",15
"LDRW-VFH",15
"GLHX-HZF",15
"G77Q-45M",15
"GXQN-6MP",15
"GJBH-W7Q",15
"KPQ4-K1J",15
"9QQG-KP7",15
"GG85-VDB",15
"GG8P-JL1",15
"GLH7-RVD",15
"GLW3-7VF",15
"GCS9-4LW",15
"GCS9-3CS",15
"L8R5-WSN",15
"9VT2-L4F",15
"9QQ7-S85",15
"9QQ7-SDH",15
"GZHF-BKB",15
"GV7X-9KK",15
"GLY5-W3M",15
"GXSS-63N",15
"G2Z7-RHV",15
"G2Z7-TYH",15
"L1HP-JRP",15
"LTMN-TVQ",15
"GLD3-4WR",15
"GLWG-5JL",15
"LJRR-8GW",15
"LJRR-8GL",15
"GWNB-TNM",15
"GWNB-R6Q",15
"GVJR-LKB",15
"GFCR-DYT",15
"GVC2-VJX",15
"9QQZ-M66",15
"9QQP-SVR",15
"LV9F-TXB",15
"LV9F-TKN",15
"LVC2-HLJ",15
"9CCB-373",15
"G6GX-W7B",15
"G6G6-YKX",15
"L7HH-HJM",15
"LJYK-XJS",15
"LJYL-C9T",15
"29WW-34D",15
"29WW-HFC",15
"GS27-FBV",15
"94TF-T2C",15
"GF28-XMX",15
"GLJ4-XWK",15
"G8DL-YK7",15
"G6YN-2H6",15
"G231-6L7",15
"G967-YXP",15
"GJ7S-9L5",15
"GMH4-WZF",15
"L4H9-LDD",15
"LJB5-8XY",15
"GSY7-8RX",15
"9C9D-CHX",15
"GXVG-ZNM",15
"GDFG-S2N",15
"LJ1T-8H6",15
"9HB1-N5W",15
"GHXR-7J8",15
"GX1H-MWX",15
"LHR4-SW3",15
"L695-VNY",15
"L2TY-4CW",15
"M338-H9X",15
"FH9L-8TH",15
"GN89-D81",15
"G7TY-QJ2",15
"GLN1-WYC",15
"9VHQ-8ZM",15
"G8TT-T2P",15
"GK9W-FNS",15
"GVH5-YQ9",15
"KLFD-4TF",15
"9KB6-57D",15
"GFVN-RWY",15
"GL5F-RLS",15
"L4R1-HSB",15
"93QV-CYB",15
"LHXX-HZZ",15
"GXGW-R97",15
"G6X7-1T3",15
"LZD2-BPY",15
"GJPK-JRZ",15
"GJPK-F2X",15
"LT83-YRW",15
"GCSF-88Q",15
"G7JG-RC2",15
"GG12-16L",15
"GDLF-BJ5",15
"G8WB-JB1",15
"GGQK-TT3",15
"G6TP-J4Z",15
"G2DP-9XR",15
"G64G-5F5",15
"G6HF-BV3",15
"GGSG-KN9",15
"GGSG-ZPS",15
"GGFR-5CF",15
"GGFT-QQK",15
"GJG6-FM6",15
"GZHN-5ZY",15
"G2MV-RXJ",15
"G225-ZT6",15
"GX5F-44L",15
"GG3N-PZ2",15
"G691-HJB",15
"GGJK-QKZ",15
"LCDM-9D5",15
"GXVH-RJJ",15
"9CD1-KW4",15
"LB2S-623",15
"GSXG-5MK",15
"GXX7-F31",15
"GG7Z-SKH",15
"K12X-4M1",15
"GL7L-K57",15
"GXM1-MW2",15
"KCGG-QF1",15
"K238-WC1",15
"L1GP-TM6",15
"GNNX-6QF",15
"GGYS-TXL",15
"GGY7-GWX",15
"GGYW-48T",15
"GGYW-7LG",15
"GGYW-8GK",15
"GGY7-BPV",15
"G3TC-Q79",15
"L8TJ-56P",15
"L2R6-YZF",15
"GGJD-YY4",15
"GXHG-55Y",15
"LHNR-553",15
"GLM9-K39",15
"GLM4-TNS",15
"GLM4-PPB",15
"GLM4-LV2",15
"GDT6-5JL",15
"GVMN-L5N",15
"9WCZ-LZQ",15
"MS3Z-6SV",15
"G2RT-T51",15
"G2RT-T4T",15
"G2RY-WL6",15
"GZ2S-Q8M",15
"GZ2S-Z29",15
"GQVS-C83",15
"9HLT-L5G",15
"MQKQ-97S",15
"M4PR-5V3",15
"GG6W-RWG",15
"GG64-4D5",15
"GG9C-885",15
"G9XW-DN3",15
"G99G-XNM",15
"GG6D-6DF",15
"GDZZ-2HF",15
"GV1W-JLQ",15
"G8WB-LWT",15
"G8QM-LJR",15
